Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
23899428668,Tábua De Corte 304 Aço Inoxidável Antibacteriana À Prova De Mofo 46 cm tábua de cozinha,"25,98",2mil+,Domus Charm,8%,"R$2,08",https://shopee.com.br/product/1412103756/23899428668,https://s.shopee.com.br/60RYTOU4fe
22098762052,1000 Palitos Espetos varetas de Bambu Para Churrasco 18cm 25cm e 30cm,"32,00",3mil+,Mikeko atacadista,8%,"R$2,56",https://shopee.com.br/product/1491882146/22098762052,https://s.shopee.com.br/6AkyfhTRKh
19000529650,Ameixa Seca Sem Caroço - Embalado a Vácuo - P&P FIT,"55,99",20mil+,P&P FIT,8%,"R$4,48",https://shopee.com.br/product/394192376/19000529650,https://s.shopee.com.br/70K5fEQGds
24235727112,"Unidade de estado sólido interna de alta velocidade SATA III de 2.5 ""SSD 120 GB/256 GB/240 GB","94,25",2mil+,somnambulist.br,8%,"R$7,54",https://shopee.com.br/product/993120827/24235727112,https://s.shopee.com.br/7AdVrXPdIv
20097980485,Case De Gaveta Usb 3.0 Hd 2.5 Sata Externo - Alta Qualidade,"15,99",3mil+,JIMMY.STORE,8%,"R$1,28",https://shopee.com.br/product/1127030290/20097980485,https://s.shopee.com.br/6fhFGcRXJq
23898126785,Tinta Compativel Para Epson Preta Black L3250 L3150 L3110 L3210 L1250,"16,90",1mil+,LMSHOPINGA,8%,"R$1,35",https://shopee.com.br/product/651347947/23898126785,https://s.shopee.com.br/6q0fSvQtyt
22997741708,Cabo de Rede RJ45 Cat6 Alta Velocidade para Internet - Disponível em 10M 20M 30M (Interno/Externo),"19,99",20mil+,AUMOX,8%,"R$1,60",https://shopee.com.br/product/1223506816/22997741708,https://s.shopee.com.br/7fZmSSNjI4
58254819347,"Cabo Força Tripolar 1,50m Fonte Pc Televisão Monitor Padrão","9,78",6mil+,Bebe.Amar,8%,"R$0,78",https://shopee.com.br/product/1124742730/58254819347,https://s.shopee.com.br/7ptCelN5x7
20499842973,"Case Para HD de 2,5 Polegadas Com USB 3.1 e Led Colorido ECASE-352 INFOKIT","24,81",2mil+,VOOLOJA,8%,"R$1,98",https://shopee.com.br/product/419433874/20499842973,https://s.shopee.com.br/7Kww3qOzy2
54511505549,Filamento 3d eSun PLA Basic 1kg - Varias Cores,"119,00",2mil+,ModuLaud,8%,"R$9,52",https://shopee.com.br/product/353920957/54511505549,https://s.shopee.com.br/7VGMG9OMd5
23329181038,MIX PREMIUM NUTS Castanha de Caju/Castanha do Pará/Amêndoas/Nozes/Cranberry/Uva Passas/Amendoim 500G/1KG,"27,90",200mil+,DeliverySaúde,7%,"R$1,95",https://shopee.com.br/product/424928448/23329181038,https://s.shopee.com.br/30nwtsfUlE
58201523970,Tapete de Banheiro Absorvente Antiderrapante Secagem Rápida,"11,98",100mil+,LuxeElectra,7%,"R$0,84",https://shopee.com.br/product/1064041485/58201523970,https://s.shopee.com.br/3B7N6BerQH
17826385154,Castanha Do Pará Inteira Premium SAFRA NOVA [COM ATM]  - 250G/500G/1KG - Indústria Rei das Castanhas,"29,90",100mil+,Rei das Castanhas,7%,"R$2,09",https://shopee.com.br/product/720953155/17826385154,https://s.shopee.com.br/2gB6VGglRC
16463627108,Farelo de Aveia 1Kg,"12,97",70mil+,TerraVitta,7%,"R$0,91",https://shopee.com.br/product/657120589/16463627108,https://s.shopee.com.br/2qUWhZg86F
18699370941,Brinquedo Comidinha Cozinha Frutas e Verdura,"19,99",10mil+,bloomy s2,7%,"R$1,40",https://shopee.com.br/product/984908209/18699370941,https://s.shopee.com.br/3g3dh6cxPQ
49108107903,Kit 10 Pote Hermético Empilháveis Porta Mantimento Cozinha Organizador Rebirth,"79,40",3mil+,EM CASA ENCONTRA,7%,"R$5,56",https://shopee.com.br/product/528261467/49108107903,https://s.shopee.com.br/3qN3tPcK4T
41559408264,"Adaptador USB tipo C para transferência de dados entre computadores, telefones, mouses, teclados e dispositivos.","3,95",10mil+,Value Choice,7%,"R$0,28",https://shopee.com.br/product/230709939/41559408264,https://s.shopee.com.br/3LQnIUeE5O
20699592490,Filamento PETG / PLA MasterPrint Premium 1Kg Impressora 3D Várias Cores,"79,90",10mil+,Jasaiu Store,7%,"R$5,59",https://shopee.com.br/product/1321414350/20699592490,https://s.shopee.com.br/3VkDUndakR
18698124672,"STRAIK Gel Mata Baratas - O Melhor Aprovado Pela Anvisa, Atrativo, Sem Cheiro, Baixa Toxicidade","18,80",2mil+,Pet & Fitness,7%,"R$1,32",https://shopee.com.br/product/873894892/18698124672,https://s.shopee.com.br/4LJKUKaQ3c
